date,equity
2025-06-01,2403.078687457229
2025-06-02,2403.078687457229
2025-06-03,2403.078687457229
2025-06-04,2349.8043374094455
2025-06-05,2349.8043374094455
2025-06-06,2349.8043374094455
2025-06-07,2349.8043374094455
2025-06-08,2349.8043374094455
2025-06-09,2349.8043374094455
2025-06-10,2349.8043374094455
2025-06-11,2349.8043374094455
2025-06-12,2349.8043374094455
2025-06-13,2349.8043374094455
2025-06-14,2349.8043374094455
2025-06-15,2349.8043374094455
2025-06-16,2349.8043374094455
2025-06-17,2349.8043374094455
2025-06-18,2349.8043374094455
2025-06-19,2349.8043374094455
2025-06-20,2562.3949126899915
2025-06-21,2562.3949126899915
2025-06-22,2562.3949126899915
2025-06-23,2562.3949126899915
2025-06-24,2562.3949126899915
2025-06-25,2562.3949126899915
2025-06-26,2562.3949126899915
2025-06-27,2562.3949126899915
2025-06-28,2562.3949126899915
2025-06-29,2562.3949126899915
2025-06-30,2562.3949126899915
2025-07-01,2562.3949126899915
2025-07-02,2676.561022661328
