symbol,short_sell_date,short_sell_price,buy_to_cover_date,buy_to_cover_price
TXN_HISTORY,2025-05-14,187.34,2025-05-15,187.83
NEE_HISTORY,2025-05-14,72.19,2025-05-16,75.0
AMAT_HISTORY,2025-05-14,174.14,2025-05-16,165.57
ORCL_HISTORY,2025-05-14,162.95,2025-05-16,160.49
TSLA_HISTORY,2025-05-15,342.82,2025-05-16,349.98
NVDA_HISTORY,2025-05-15,134.83,2025-05-16,135.4
AVGO_HISTORY,2025-05-15,232.64,2025-05-16,228.61
UBER_HISTORY,2025-05-15,90.16,2025-05-19,92.46
TXN_HISTORY,2025-05-15,187.83,2025-05-16,188.5
AMAT_HISTORY,2025-05-15,174.75,2025-05-19,165.94
TSLA_HISTORY,2025-05-16,349.98,2025-05-19,342.09
PLTR_HISTORY,2025-05-16,129.52,2025-05-20,125.59
SMCI_HISTORY,2025-05-16,46.15,2025-05-22,41.32
UBER_HISTORY,2025-05-16,91.79,2025-05-20,91.87
GE_HISTORY,2025-05-16,231.78,2025-05-22,230.27
AMZN_HISTORY,2025-05-28,204.72,2025-06-03,205.71
NVDA_HISTORY,2025-05-29,139.19,2025-06-02,137.38
AVGO_HISTORY,2025-05-29,241.97,2025-06-04,261.08
BAC_HISTORY,2025-05-29,44.24,2025-06-02,44.08
GE_HISTORY,2025-05-29,244.16,2025-06-04,250.88
ORCL_HISTORY,2025-05-29,162.9,2025-06-04,168.1
NVDA_HISTORY,2025-05-30,135.13,2025-06-03,141.22
BAC_HISTORY,2025-05-30,44.13,2025-06-03,44.65
ROST_HISTORY,2025-05-30,140.09,2025-06-05,142.24
MU_HISTORY,2025-06-02,98.18,2025-06-04,103.25
AMD_HISTORY,2025-06-03,117.31,2025-06-05,115.69
SMCI_HISTORY,2025-06-03,43.19,2025-06-05,40.77
MU_HISTORY,2025-06-03,102.25,2025-06-05,106.29
AMD_HISTORY,2025-06-04,118.58,2025-06-06,116.19
SMCI_HISTORY,2025-06-04,44.13,2025-06-06,41.55
MU_HISTORY,2025-06-04,103.25,2025-06-06,108.56
ANET_HISTORY,2025-06-04,94.94,2025-06-10,93.7
AMD_HISTORY,2025-06-05,115.69,2025-06-06,116.19
AMD_HISTORY,2025-06-06,116.19,2025-06-09,121.73
LLY_HISTORY,2025-06-09,773.71,2025-06-11,808.61
AMD_HISTORY,2025-06-10,123.24,2025-06-11,121.14
LLY_HISTORY,2025-06-10,807.19,2025-06-12,812.03
AMD_HISTORY,2025-06-11,121.14,2025-06-12,118.5
INTC_HISTORY,2025-06-11,20.68,2025-06-13,20.14
INTC_HISTORY,2025-06-12,20.77,2025-06-16,20.74
AMD_HISTORY,2025-06-16,126.39,2025-06-17,127.1
AVGO_HISTORY,2025-06-24,263.77,2025-06-26,270.17
CCL_HISTORY,2025-06-24,25.7,2025-06-26,26.17
AVGO_HISTORY,2025-06-25,264.65,2025-06-27,269.35
UBER_HISTORY,2025-06-25,90.9,2025-06-27,91.53
GE_HISTORY,2025-06-25,249.9,2025-06-27,254.51
ANET_HISTORY,2025-06-25,96.31,2025-06-27,99.39
CCL_HISTORY,2025-06-25,25.48,2025-06-27,27.26
GEV_HISTORY,2025-06-25,502.67,2025-07-01,506.0
NVDA_HISTORY,2025-06-26,155.02,2025-06-30,157.99
COIN_HISTORY,2025-06-26,375.07,2025-07-02,354.45
META_HISTORY,2025-06-26,726.09,2025-06-30,738.09
AVGO_HISTORY,2025-06-26,270.17,2025-06-30,275.65
UBER_HISTORY,2025-06-26,93.12,2025-06-30,93.3
JPM_HISTORY,2025-06-26,288.75,2025-07-02,292.0
CSCO_HISTORY,2025-06-26,68.95,2025-07-02,68.59
WFC_HISTORY,2025-06-26,79.96,2025-06-30,80.12
GE_HISTORY,2025-06-26,251.0,2025-06-30,257.39
CRWD_HISTORY,2025-06-26,505.22,2025-07-02,496.1
ANET_HISTORY,2025-06-26,101.59,2025-06-30,102.31
CCL_HISTORY,2025-06-26,26.17,2025-06-27,27.26
C_HISTORY,2025-06-26,84.37,2025-06-30,85.12
TMUS_HISTORY,2025-06-26,231.42,2025-06-30,238.26
HD_HISTORY,2025-06-26,363.5,2025-06-30,366.64
NKE_HISTORY,2025-06-26,62.54,2025-07-01,73.41
NVDA_HISTORY,2025-06-27,157.75,2025-07-01,153.3
META_HISTORY,2025-06-27,733.63,2025-07-01,719.22
INTC_HISTORY,2025-06-27,22.69,2025-07-03,22.49
NFLX_HISTORY,2025-06-27,1323.12,2025-07-01,1293.6
GE_HISTORY,2025-06-27,254.51,2025-07-01,249.02
CCL_HISTORY,2025-06-27,27.26,2025-06-30,28.12
WFC_HISTORY,2025-06-27,79.5,2025-07-01,81.49
C_HISTORY,2025-06-27,84.38,2025-07-01,86.27
ANET_HISTORY,2025-06-27,99.39,2025-06-30,102.31
HD_HISTORY,2025-06-27,368.74,2025-07-01,373.16
TMUS_HISTORY,2025-06-27,235.25,2025-07-01,241.51
WBD_HISTORY,2025-06-27,11.3,2025-07-01,10.94
NVDA_HISTORY,2025-06-30,157.99,2025-07-02,157.25
GOOGL_HISTORY,2025-06-30,176.23,2025-07-07,176.79
META_HISTORY,2025-06-30,738.09,2025-07-02,713.57
GOOG_HISTORY,2025-06-30,177.39,2025-07-07,177.56
AVGO_HISTORY,2025-06-30,275.65,2025-07-01,264.74
NKE_HISTORY,2025-06-30,71.04,2025-07-02,76.39
NFLX_HISTORY,2025-06-30,1339.13,2025-07-02,1284.86
C_HISTORY,2025-06-30,85.12,2025-07-02,86.76
CCL_HISTORY,2025-06-30,28.12,2025-07-01,28.64
GS_HISTORY,2025-06-30,707.75,2025-07-02,715.89
ANET_HISTORY,2025-06-30,102.31,2025-07-01,98.91
DIS_HISTORY,2025-06-30,124.01,2025-07-02,122.98
WBD_HISTORY,2025-06-30,11.46,2025-07-02,11.12
DASH_HISTORY,2025-06-30,246.51,2025-07-07,246.89
GS_HISTORY,2025-07-01,706.46,2025-07-03,723.68
DIS_HISTORY,2025-07-01,123.49,2025-07-03,124.0
ANET_HISTORY,2025-07-01,98.91,2025-07-02,101.13
